,district,cell,household_head,find_hh,consent1,children_in_hh,hhmembers,name_hh_member,relation_to_hh_head,gender_hh_member,age_hh_member
2197,district B,cell_1,lisette,1,1.0,1.0,9.0,digby,3.0,0.0,11.0
2198,district B,cell_1,lisette,1,1.0,1.0,9.0,drew,3.0,0.0,5.0
2199,district B,cell_1,lisette,1,1.0,1.0,9.0,lisette,1.0,1.0,40.0
2200,district B,cell_1,lisette,1,1.0,1.0,9.0,hattie,3.0,1.0,16.0
2201,district B,cell_1,lisette,1,1.0,1.0,9.0,sharlene,3.0,1.0,14.0
2202,district B,cell_1,lisette,1,1.0,1.0,9.0,prisca,3.0,1.0,2.0
2203,district B,cell_1,lisette,1,1.0,1.0,9.0,kagiso,4.0,1.0,20.0
2204,district B,cell_2,deirdre,1,1.0,1.0,5.0,edmund,3.0,0.0,17.0
2205,district B,cell_2,deirdre,1,1.0,1.0,5.0,erastus,5.0,0.0,10.0
2206,district B,cell_2,deirdre,1,1.0,1.0,5.0,deirdre,1.0,1.0,48.0
2207,district B,cell_2,deirdre,1,1.0,1.0,5.0,,3.0,1.0,29.0
2208,district B,cell_2,deirdre,1,1.0,1.0,5.0,aura,5.0,1.0,3.0
2209,district B,cell_2,honor_,1,1.0,0.0,,,,,
2210,district B,cell_1,benoit,1,1.0,0.0,,,,,
2211,district B,cell_1,cesar,1,1.0,0.0,,,,,
2212,district B,cell_1,perce,1,1.0,1.0,4.0,perce,1.0,0.0,30.0
2213,district B,cell_1,perce,1,1.0,1.0,4.0,leanna,2.0,1.0,27.0
2214,district B,cell_1,perce,1,1.0,1.0,4.0,ambrosine,3.0,1.0,7.0
2215,district B,cell_1,perce,1,1.0,1.0,4.0,margaret,3.0,1.0,3.0
2216,district B,cell_2,tim,1,1.0,1.0,5.0,tim,1.0,0.0,39.0
2217,district B,cell_2,tim,1,1.0,1.0,5.0,wat,2.0,0.0,35.0
2218,district B,cell_2,tim,1,1.0,1.0,5.0,eleanor,3.0,1.0,9.0
2219,district B,cell_2,tim,1,1.0,1.0,5.0,candy,3.0,1.0,7.0
2220,district B,cell_2,tim,1,1.0,1.0,5.0,ninette,3.0,1.0,1.0
2221,district B,cell_2,j_rome,0,,,,,,,
2222,district B,cell_1,christophe,1,1.0,0.0,,,,,
2223,district B,cell_1,dieudonn_,1,1.0,0.0,,,,,
2224,district B,cell_1,donatien,1,1.0,0.0,,,,,
2225,district B,cell_2,guinevere,1,1.0,1.0,6.0,corey,3.0,0.0,22.0
2226,district B,cell_2,guinevere,1,1.0,1.0,6.0,guinevere,1.0,1.0,56.0
2227,district B,cell_2,guinevere,1,1.0,1.0,6.0,hayley,3.0,1.0,30.0
2228,district B,cell_2,guinevere,1,1.0,1.0,6.0,edytha,3.0,1.0,25.0
2229,district B,cell_2,guinevere,1,1.0,1.0,6.0,l_onie,5.0,1.0,9.0
2230,district B,cell_2,guinevere,1,1.0,1.0,6.0,oriane,3.0,1.0,2.0
2231,district B,cell_1,eunice,1,1.0,1.0,6.0,garrick,3.0,0.0,24.0
2232,district B,cell_1,eunice,1,1.0,1.0,6.0,eunice,1.0,1.0,51.0
2233,district B,cell_1,eunice,1,1.0,1.0,6.0,tatyanna,3.0,1.0,28.0
2234,district B,cell_1,eunice,1,1.0,1.0,6.0,livia (2),3.0,1.0,19.0
2235,district B,cell_1,eunice,1,1.0,1.0,6.0,joann,3.0,1.0,16.0
2236,district B,cell_1,eunice,1,1.0,1.0,6.0,liliana,5.0,1.0,1.0
2237,district B,cell_2,g_rard,1,1.0,0.0,,,,,
2238,district B,cell_2,tori,1,1.0,1.0,10.0,colten,5.0,0.0,14.0
2239,district B,cell_2,tori,1,1.0,1.0,10.0,jasmyn,5.0,1.0,2.0
2240,district B,cell_2,tori,1,1.0,1.0,10.0,tori,1.0,1.0,54.0
2241,district B,cell_2,tori,1,1.0,1.0,10.0,lyric,3.0,1.0,30.0
2242,district B,cell_2,tori,1,1.0,1.0,10.0,placide,3.0,1.0,28.0
2243,district B,cell_2,tori,1,1.0,1.0,10.0,maybelle,3.0,1.0,20.0
2244,district B,cell_2,tori,1,1.0,1.0,10.0,roberta,3.0,1.0,15.0
2245,district B,cell_2,tori,1,1.0,1.0,10.0,zinnia,5.0,1.0,11.0
2246,district B,cell_2,tori,1,1.0,1.0,10.0,jeanne,5.0,1.0,9.0
2247,district B,cell_2,tori,1,1.0,1.0,10.0,alannah,5.0,1.0,7.0
2248,district B,cell_1,georges,1,1.0,1.0,7.0,georges,1.0,0.0,40.0
2249,district B,cell_1,georges,1,1.0,1.0,7.0,herbie,3.0,0.0,14.0
2250,district B,cell_1,georges,1,1.0,1.0,7.0,johnny,3.0,0.0,8.0
2251,district B,cell_1,georges,1,1.0,1.0,7.0,josh,6.0,0.0,2.0
2252,district B,cell_1,georges,1,1.0,1.0,7.0,anastasie,2.0,1.0,38.0
2253,district B,cell_1,georges,1,1.0,1.0,7.0,germaine,3.0,1.0,18.0
2254,district B,cell_1,georges,1,1.0,1.0,7.0,sibyl,3.0,1.0,16.0
2255,district B,cell_2,savanna,1,1.0,1.0,6.0,cornell,2.0,0.0,75.0
2256,district B,cell_2,savanna,1,1.0,1.0,6.0,eliphalet,3.0,0.0,12.0
2257,district B,cell_2,savanna,1,1.0,1.0,6.0,farrell,3.0,0.0,10.0
2258,district B,cell_2,savanna,1,1.0,1.0,6.0,galen,3.0,0.0,1.0
2259,district B,cell_2,savanna,1,1.0,1.0,6.0,savanna,1.0,1.0,36.0
2260,district B,cell_2,savanna,1,1.0,1.0,6.0,fleuretta,3.0,1.0,5.0
2261,district B,cell_1,phyllida,1,1.0,1.0,6.0,gemariah,3.0,0.0,14.0
2262,district B,cell_1,phyllida,1,1.0,1.0,6.0,goliath,5.0,0.0,3.0
2263,district B,cell_1,phyllida,1,1.0,1.0,6.0,phyllida,1.0,1.0,57.0
2264,district B,cell_1,phyllida,1,1.0,1.0,6.0,sharyl,3.0,1.0,32.0
2265,district B,cell_1,phyllida,1,1.0,1.0,6.0,dorothea,3.0,1.0,14.0
2266,district B,cell_1,phyllida,1,1.0,1.0,6.0,kailey,3.0,1.0,6.0
2267,district B,cell_1,haggai,1,1.0,1.0,4.0,haggai,1.0,0.0,36.0
2268,district B,cell_1,haggai,1,1.0,1.0,4.0,ithamar,3.0,0.0,5.0
2269,district B,cell_1,haggai,1,1.0,1.0,4.0,frieda,2.0,1.0,27.0
2270,district B,cell_1,haggai,1,1.0,1.0,4.0,jonelle,3.0,1.0,0.0
2271,district B,cell_1,wilford,1,1.0,1.0,4.0,wilford,1.0,0.0,22.0
2272,district B,cell_1,wilford,1,1.0,1.0,4.0,abishai,3.0,0.0,7.0
2273,district B,cell_1,wilford,1,1.0,1.0,4.0,azarel,3.0,0.0,4.0
2274,district B,cell_1,wilford,1,1.0,1.0,4.0,noa,3.0,1.0,0.0
2275,district B,cell_2,daren,1,1.0,1.0,8.0,daren,1.0,0.0,57.0
2276,district B,cell_2,daren,1,1.0,1.0,8.0,esmund,3.0,0.0,25.0
2277,district B,cell_2,daren,1,1.0,1.0,8.0,granville,3.0,0.0,15.0
2278,district B,cell_2,daren,1,1.0,1.0,8.0,heron,3.0,0.0,13.0
2279,district B,cell_2,daren,1,1.0,1.0,8.0,lorin,3.0,0.0,11.0
2280,district B,cell_2,daren,1,1.0,1.0,8.0,sabrina,2.0,1.0,48.0
2281,district B,cell_2,daren,1,1.0,1.0,8.0,lavina,3.0,1.0,21.0
2282,district B,cell_2,daren,1,1.0,1.0,8.0,petrina,5.0,1.0,0.0
2283,district B,cell_1,brianne,1,1.0,1.0,4.0,raeburn,3.0,0.0,13.0
2284,district B,cell_1,brianne,1,1.0,1.0,4.0,trey,3.0,0.0,8.0
2285,district B,cell_1,brianne,1,1.0,1.0,4.0,brianne,1.0,1.0,47.0
2286,district B,cell_1,brianne,1,1.0,1.0,4.0,kelli,5.0,1.0,2.0
2287,district B,cell_2,fabien,1,1.0,1.0,6.0,fabien,1.0,0.0,85.0
2288,district B,cell_2,fabien,1,1.0,1.0,6.0,garrett,3.0,0.0,45.0
2289,district B,cell_2,fabien,1,1.0,1.0,6.0,tanika,2.0,1.0,80.0
2290,district B,cell_2,fabien,1,1.0,1.0,6.0,ericka,3.0,1.0,41.0
2291,district B,cell_2,fabien,1,1.0,1.0,6.0,janele,5.0,1.0,4.0
2292,district B,cell_2,fabien,1,1.0,1.0,6.0,janetta,5.0,1.0,1.0
2293,district B,cell_2,geordie,1,1.0,1.0,7.0,geordie,1.0,0.0,74.0
2294,district B,cell_2,geordie,1,1.0,1.0,7.0,charlot,5.0,0.0,13.0
2295,district B,cell_2,geordie,1,1.0,1.0,7.0,corbin,5.0,0.0,5.0
2296,district B,cell_2,geordie,1,1.0,1.0,7.0,dunstan,5.0,0.0,1.0
2297,district B,cell_2,geordie,1,1.0,1.0,7.0,allegra,2.0,1.0,66.0
2298,district B,cell_2,geordie,1,1.0,1.0,7.0,th_r�se,3.0,1.0,43.0
2299,district B,cell_2,geordie,1,1.0,1.0,7.0,isabelle,3.0,1.0,22.0
2300,district B,cell_2,earnest,1,1.0,1.0,7.0,earnest,1.0,0.0,38.0
2301,district B,cell_2,earnest,1,1.0,1.0,7.0,edgar,3.0,0.0,13.0
2302,district B,cell_2,earnest,1,1.0,1.0,7.0,kirby,3.0,0.0,1.0
2303,district B,cell_2,earnest,1,1.0,1.0,7.0,tabitha,2.0,1.0,34.0
2304,district B,cell_2,earnest,1,1.0,1.0,7.0,atieno,3.0,1.0,11.0
2305,district B,cell_2,earnest,1,1.0,1.0,7.0,connie,3.0,1.0,9.0
2306,district B,cell_2,earnest,1,1.0,1.0,7.0,gilberte,3.0,1.0,5.0
2307,district B,cell_2,samantha,1,1.0,1.0,6.0,mickey,5.0,0.0,13.0
2308,district B,cell_2,samantha,1,1.0,1.0,6.0,newt,5.0,0.0,12.0
2309,district B,cell_2,samantha,1,1.0,1.0,6.0,sheldon,5.0,0.0,8.0
2310,district B,cell_2,samantha,1,1.0,1.0,6.0,braden,5.0,0.0,1.0
2311,district B,cell_2,samantha,1,1.0,1.0,6.0,samantha,1.0,1.0,55.0
2312,district B,cell_2,samantha,1,1.0,1.0,6.0,charlene,3.0,1.0,22.0
2313,district B,cell_1,cleve,1,1.0,1.0,5.0,cleve,1.0,0.0,41.0
2314,district B,cell_1,cleve,1,1.0,1.0,5.0,rachelle,2.0,1.0,37.0
2315,district B,cell_1,cleve,1,1.0,1.0,5.0,temitope,3.0,1.0,12.0
2316,district B,cell_1,cleve,1,1.0,1.0,5.0,peta,3.0,1.0,9.0
2317,district B,cell_1,cleve,1,1.0,1.0,5.0,wenonah,3.0,1.0,3.0
2318,district B,cell_1,wasswa,1,1.0,1.0,6.0,wasswa,1.0,0.0,58.0
2319,district B,cell_1,wasswa,1,1.0,1.0,6.0,alphonse,3.0,0.0,20.0
2320,district B,cell_1,wasswa,1,1.0,1.0,6.0,avelina,2.0,1.0,56.0
2321,district B,cell_1,wasswa,1,1.0,1.0,6.0,concordia,3.0,1.0,24.0
2322,district B,cell_1,wasswa,1,1.0,1.0,6.0,christi,3.0,1.0,22.0
2323,district B,cell_1,wasswa,1,1.0,1.0,6.0,halle (2),5.0,1.0,1.0
2324,district B,cell_2,bristol,1,1.0,1.0,9.0,bristol,1.0,0.0,61.0
2325,district B,cell_2,bristol,1,1.0,1.0,9.0,elkanah,3.0,0.0,22.0
2326,district B,cell_2,bristol,1,1.0,1.0,9.0,ferdinand,3.0,0.0,6.0
2327,district B,cell_2,bristol,1,1.0,1.0,9.0,miranda,2.0,1.0,55.0
2328,district B,cell_2,bristol,1,1.0,1.0,9.0,ada,3.0,1.0,26.0
2329,district B,cell_2,bristol,1,1.0,1.0,9.0,lucienne,3.0,1.0,24.0
2330,district B,cell_2,bristol,1,1.0,1.0,9.0,cassarah,3.0,1.0,14.0
2331,district B,cell_2,bristol,1,1.0,1.0,9.0,dieudonn_e,3.0,1.0,12.0
2332,district B,cell_2,bristol,1,1.0,1.0,9.0,epiphany,5.0,1.0,2.0
2333,district B,cell_2,clotilda,1,1.0,1.0,5.0,guy,5.0,0.0,16.0
2334,district B,cell_2,clotilda,1,1.0,1.0,5.0,herodion,5.0,0.0,13.0
2335,district B,cell_2,clotilda,1,1.0,1.0,5.0,hervey,5.0,0.0,2.0
2336,district B,cell_2,clotilda,1,1.0,1.0,5.0,clotilda,1.0,1.0,73.0
2337,district B,cell_2,clotilda,1,1.0,1.0,5.0,toria,3.0,1.0,42.0
2338,district B,cell_1,katey,1,1.0,1.0,4.0,idowu,2.0,0.0,99.0
2339,district B,cell_1,katey,1,1.0,1.0,4.0,kaden,3.0,0.0,0.0
2340,district B,cell_1,katey,1,1.0,1.0,4.0,katey,1.0,1.0,30.0
2341,district B,cell_1,katey,1,1.0,1.0,4.0,elinor,3.0,1.0,5.0
2342,district B,cell_2,kelvin,1,1.0,1.0,9.0,kelvin,1.0,0.0,51.0
2343,district B,cell_2,kelvin,1,1.0,1.0,9.0,l_on,3.0,0.0,2.0
2344,district B,cell_2,kelvin,1,1.0,1.0,9.0,kaelee,2.0,1.0,44.0
2345,district B,cell_2,kelvin,1,1.0,1.0,9.0,shantel,3.0,1.0,25.0
2346,district B,cell_2,kelvin,1,1.0,1.0,9.0,zillah,3.0,1.0,21.0
2347,district B,cell_2,kelvin,1,1.0,1.0,9.0,estella,3.0,1.0,17.0
2348,district B,cell_2,kelvin,1,1.0,1.0,9.0,tanisha,3.0,1.0,15.0
2349,district B,cell_2,kelvin,1,1.0,1.0,9.0,olivia,3.0,1.0,14.0
2350,district B,cell_2,kelvin,1,1.0,1.0,9.0,ronda,3.0,1.0,12.0
2351,district B,cell_2,jocelin,1,1.0,1.0,5.0,luc,3.0,0.0,28.0
2352,district B,cell_2,jocelin,1,1.0,1.0,5.0,jocelin,1.0,1.0,58.0
2353,district B,cell_2,jocelin,1,1.0,1.0,5.0,justina,3.0,1.0,23.0
2354,district B,cell_2,jocelin,1,1.0,1.0,5.0,totty,3.0,1.0,19.0
2355,district B,cell_2,jocelin,1,1.0,1.0,5.0,tessa,5.0,1.0,3.0
2356,district B,cell_1,malcom,1,1.0,1.0,3.0,malcom,1.0,0.0,22.0
2357,district B,cell_1,malcom,1,1.0,1.0,3.0,oz (1),3.0,0.0,2.0
2358,district B,cell_1,malcom,1,1.0,1.0,3.0,kayley,2.0,1.0,34.0
2359,district B,cell_2,roswell,1,1.0,1.0,7.0,roswell,1.0,0.0,55.0
2360,district B,cell_2,roswell,1,1.0,1.0,7.0,terrance,3.0,0.0,14.0
2361,district B,cell_2,roswell,1,1.0,1.0,7.0,alban,3.0,0.0,7.0
2362,district B,cell_2,roswell,1,1.0,1.0,7.0,genista,2.0,1.0,47.0
2363,district B,cell_2,roswell,1,1.0,1.0,7.0,makenzie,3.0,1.0,21.0
2364,district B,cell_2,roswell,1,1.0,1.0,7.0,luana,3.0,1.0,10.0
2365,district B,cell_2,roswell,1,1.0,1.0,7.0,ceara,3.0,1.0,4.0
2366,district B,cell_1,tammie,1,1.0,1.0,3.0,tammie,1.0,1.0,27.0
2367,district B,cell_1,tammie,1,1.0,1.0,3.0,marion (1),3.0,1.0,3.0
2368,district B,cell_1,tammie,1,1.0,1.0,3.0,antoinette,3.0,1.0,0.0
2369,district B,cell_2,jasmine,1,1.0,1.0,6.0,tarquin,3.0,0.0,0.0
2370,district B,cell_2,jasmine,1,1.0,1.0,6.0,jasmine,1.0,1.0,43.0
2371,district B,cell_2,jasmine,1,1.0,1.0,6.0,joan (1),3.0,1.0,20.0
2372,district B,cell_2,jasmine,1,1.0,1.0,6.0,lea,3.0,1.0,10.0
2373,district B,cell_2,jasmine,1,1.0,1.0,6.0,winnie,3.0,1.0,16.0
2374,district B,cell_2,jasmine,1,1.0,1.0,6.0,denice,3.0,1.0,4.0
2375,district B,cell_2,hilda,1,1.0,1.0,5.0,thierry,3.0,0.0,13.0
2376,district B,cell_2,hilda,1,1.0,1.0,5.0,vance,3.0,0.0,10.0
2377,district B,cell_2,hilda,1,1.0,1.0,5.0,hilda,1.0,1.0,33.0
2378,district B,cell_2,hilda,1,1.0,1.0,5.0,florianne,3.0,1.0,7.0
2379,district B,cell_2,hilda,1,1.0,1.0,5.0,liberty,3.0,1.0,2.0
2380,district B,cell_1,lorn,1,1.0,1.0,5.0,lorn,1.0,0.0,30.0
2381,district B,cell_1,lorn,1,1.0,1.0,5.0,orville,3.0,0.0,3.0
2382,district B,cell_1,lorn,1,1.0,1.0,5.0,julianne,2.0,1.0,31.0
2383,district B,cell_1,lorn,1,1.0,1.0,5.0,norma,3.0,1.0,9.0
2384,district B,cell_1,lorn,1,1.0,1.0,5.0,mireille,3.0,1.0,6.0
2385,district B,cell_2,l_ontine,1,1.0,1.0,5.0,l_ontine,1.0,1.0,42.0
2386,district B,cell_2,l_ontine,1,1.0,1.0,5.0,perrine,3.0,1.0,20.0
2387,district B,cell_2,l_ontine,1,1.0,1.0,5.0,heaven,3.0,1.0,18.0
2388,district B,cell_2,l_ontine,1,1.0,1.0,5.0,loreen,3.0,1.0,10.0
2389,district B,cell_2,l_ontine,1,1.0,1.0,5.0,edwige,5.0,1.0,2.0
2390,district B,cell_2,madelyn,1,1.0,1.0,5.0,vin,3.0,0.0,13.0
2391,district B,cell_2,madelyn,1,1.0,1.0,5.0,wade,3.0,0.0,9.0
2392,district B,cell_2,madelyn,1,1.0,1.0,5.0,barth_l_my,3.0,0.0,5.0
2393,district B,cell_2,madelyn,1,1.0,1.0,5.0,madelyn,1.0,1.0,35.0
2394,district B,cell_2,madelyn,1,1.0,1.0,5.0,lucetta,3.0,1.0,2.0
2395,district B,cell_1,jeri,1,1.0,1.0,3.0,cy,2.0,0.0,25.0
2396,district B,cell_1,jeri,1,1.0,1.0,3.0,jeri,1.0,1.0,35.0
2397,district B,cell_1,jeri,1,1.0,1.0,3.0,rikki,3.0,1.0,3.0
2398,district B,cell_1,perceval,1,1.0,1.0,6.0,perceval,1.0,0.0,37.0
2399,district B,cell_1,perceval,1,1.0,1.0,6.0,quin,3.0,0.0,9.0
2400,district B,cell_1,perceval,1,1.0,1.0,6.0,rickie,3.0,0.0,1.0
2401,district B,cell_1,perceval,1,1.0,1.0,6.0,june,2.0,1.0,27.0
2402,district B,cell_1,perceval,1,1.0,1.0,6.0,porsche,3.0,1.0,6.0
2403,district B,cell_1,perceval,1,1.0,1.0,6.0,sylvia,3.0,1.0,6.0
2404,district B,cell_1,oli,1,1.0,1.0,6.0,oli,1.0,0.0,46.0
2405,district B,cell_1,oli,1,1.0,1.0,6.0,ozzy,3.0,0.0,13.0
2406,district B,cell_1,oli,1,1.0,1.0,6.0,tobiah,3.0,0.0,10.0
2407,district B,cell_1,oli,1,1.0,1.0,6.0,lawrie,2.0,1.0,39.0
2408,district B,cell_1,oli,1,1.0,1.0,6.0,marnie (1),3.0,1.0,16.0
2409,district B,cell_1,oli,1,1.0,1.0,6.0,titania,3.0,1.0,0.0
2410,district B,cell_2,hewie,1,1.0,1.0,4.0,hewie,1.0,0.0,38.0
2411,district B,cell_2,hewie,1,1.0,1.0,4.0,javan,3.0,0.0,5.0
2412,district B,cell_2,hewie,1,1.0,1.0,4.0,jeffery,3.0,0.0,1.0
2413,district B,cell_2,hewie,1,1.0,1.0,4.0,shelagh,2.0,1.0,31.0
2414,district B,cell_1,joey,1,1.0,1.0,3.0,joey,1.0,0.0,53.0
2415,district B,cell_1,joey,1,1.0,1.0,3.0,manasses,3.0,0.0,3.0
2416,district B,cell_1,joey,1,1.0,1.0,3.0,teale,2.0,1.0,34.0
2417,district B,cell_1,maynerd,1,1.0,1.0,4.0,maynerd,1.0,0.0,42.0
2418,district B,cell_1,maynerd,1,1.0,1.0,4.0,minnie,2.0,1.0,35.0
2419,district B,cell_1,maynerd,1,1.0,1.0,4.0,seraphine,3.0,1.0,9.0
2420,district B,cell_1,maynerd,1,1.0,1.0,4.0,myrtie,3.0,1.0,2.0
2421,district B,cell_1,rue,1,1.0,1.0,8.0,elwin,3.0,0.0,18.0
2422,district B,cell_1,rue,1,1.0,1.0,8.0,rue,1.0,1.0,40.0
2423,district B,cell_1,rue,1,1.0,1.0,8.0,heather,3.0,1.0,20.0
2424,district B,cell_1,rue,1,1.0,1.0,8.0,calla,3.0,1.0,16.0
2425,district B,cell_1,rue,1,1.0,1.0,8.0,shan,3.0,1.0,13.0
2426,district B,cell_1,rue,1,1.0,1.0,8.0,sylvaine,3.0,1.0,8.0
2427,district B,cell_1,rue,1,1.0,1.0,8.0,cherry,3.0,1.0,4.0
2428,district B,cell_1,rue,1,1.0,1.0,8.0,lavender,5.0,1.0,1.0
2429,district B,cell_2,isadore,1,1.0,1.0,6.0,isadore,1.0,0.0,29.0
2430,district B,cell_2,isadore,1,1.0,1.0,6.0,jackson,3.0,0.0,3.0
2431,district B,cell_2,isadore,1,1.0,1.0,6.0,marine,3.0,1.0,37.0
2432,district B,cell_2,isadore,1,1.0,1.0,6.0,monna,4.0,1.0,13.0
2433,district B,cell_2,isadore,1,1.0,1.0,6.0,deitra,4.0,1.0,12.0
2434,district B,cell_2,isadore,1,1.0,1.0,6.0,hailey,4.0,1.0,10.0
2435,district B,cell_1,haley,1,1.0,1.0,5.0,haley,1.0,1.0,72.0
2436,district B,cell_1,haley,1,1.0,1.0,5.0,mavis,3.0,1.0,32.0
2437,district B,cell_1,haley,1,1.0,1.0,5.0,sherry,5.0,1.0,8.0
2438,district B,cell_1,haley,1,1.0,1.0,5.0,jenifer,5.0,1.0,5.0
2439,district B,cell_1,haley,1,1.0,1.0,5.0,emilee,5.0,1.0,1.0
2440,district B,cell_1,keeley,1,1.0,1.0,4.0,zackery,3.0,0.0,9.0
2441,district B,cell_1,keeley,1,1.0,1.0,4.0,benny,3.0,0.0,4.0
2442,district B,cell_1,keeley,1,1.0,1.0,4.0,brooks,3.0,0.0,2.0
2443,district B,cell_1,keeley,1,1.0,1.0,4.0,keeley,1.0,1.0,30.0
2444,district B,cell_1,bette,1,1.0,1.0,3.0,rodrigue,2.0,0.0,48.0
2445,district B,cell_1,bette,1,1.0,1.0,3.0,terrence,3.0,0.0,1.0
2446,district B,cell_1,bette,1,1.0,1.0,3.0,bette,1.0,1.0,40.0
2447,district B,cell_1,byrne,1,1.0,1.0,5.0,byrne,1.0,0.0,72.0
2448,district B,cell_1,byrne,1,1.0,1.0,5.0,j_r_mie,3.0,0.0,22.0
2449,district B,cell_1,byrne,1,1.0,1.0,5.0,julian,3.0,0.0,13.0
2450,district B,cell_1,byrne,1,1.0,1.0,5.0,khamisi,5.0,0.0,3.0
2451,district B,cell_1,byrne,1,1.0,1.0,5.0,chlo_,2.0,1.0,57.0
2452,district B,cell_1,elijah,1,1.0,1.0,7.0,elijah,1.0,0.0,47.0
2453,district B,cell_1,elijah,1,1.0,1.0,7.0,erle,3.0,0.0,8.0
2454,district B,cell_1,elijah,1,1.0,1.0,7.0,errol,3.0,0.0,1.0
2455,district B,cell_1,elijah,1,1.0,1.0,7.0,shana,2.0,1.0,41.0
2456,district B,cell_1,elijah,1,1.0,1.0,7.0,tamika,3.0,1.0,15.0
2457,district B,cell_1,elijah,1,1.0,1.0,7.0,jayda,3.0,1.0,12.0
2458,district B,cell_1,elijah,1,1.0,1.0,7.0,charnette,3.0,1.0,10.0
2459,district B,cell_1,lillian,1,1.0,1.0,5.0,sheard,3.0,0.0,5.0
2460,district B,cell_1,lillian,1,1.0,1.0,5.0,stanford,3.0,0.0,2.0
2461,district B,cell_1,lillian,1,1.0,1.0,5.0,lillian,1.0,1.0,45.0
2462,district B,cell_1,lillian,1,1.0,1.0,5.0,adria,3.0,1.0,11.0
2463,district B,cell_1,lillian,1,1.0,1.0,5.0,ilene,3.0,1.0,8.0
2464,district B,cell_1,sherie,1,1.0,1.0,3.0,caleb,13.0,0.0,1.0
2465,district B,cell_1,sherie,1,1.0,1.0,3.0,sherie,1.0,1.0,67.0
2466,district B,cell_1,sherie,1,1.0,1.0,3.0,carolyn,5.0,1.0,21.0
2467,district B,cell_1,larkin,1,1.0,1.0,7.0,larkin,1.0,0.0,38.0
2468,district B,cell_1,larkin,1,1.0,1.0,7.0,lewis,3.0,0.0,9.0
2469,district B,cell_1,larkin,1,1.0,1.0,7.0,rickena,2.0,1.0,37.0
2470,district B,cell_1,larkin,1,1.0,1.0,7.0,chelle,3.0,1.0,14.0
2471,district B,cell_1,larkin,1,1.0,1.0,7.0,elaine,3.0,1.0,12.0
2472,district B,cell_1,larkin,1,1.0,1.0,7.0,joselyn,3.0,1.0,3.0
2473,district B,cell_1,larkin,1,1.0,1.0,7.0,abbie,3.0,1.0,2.0
2474,district B,cell_2,bethney,1,1.0,1.0,5.0,loup,5.0,0.0,5.0
2475,district B,cell_2,bethney,1,1.0,1.0,5.0,bethney,1.0,1.0,63.0
2476,district B,cell_2,bethney,1,1.0,1.0,5.0,melia (1),3.0,1.0,26.0
2477,district B,cell_2,bethney,1,1.0,1.0,5.0,rebekah,5.0,1.0,7.0
2478,district B,cell_2,bethney,1,1.0,1.0,5.0,lauryn,5.0,1.0,1.0
2479,district B,cell_1,benoit,1,1.0,1.0,10.0,benoit,1.0,0.0,60.0
2480,district B,cell_1,benoit,1,1.0,1.0,10.0,cl_ment,3.0,0.0,23.0
2481,district B,cell_1,benoit,1,1.0,1.0,10.0,clifford,3.0,0.0,18.0
2482,district B,cell_1,benoit,1,1.0,1.0,10.0,henderson,3.0,0.0,16.0
2483,district B,cell_1,benoit,1,1.0,1.0,10.0,humbert,3.0,0.0,5.0
2484,district B,cell_1,benoit,1,1.0,1.0,10.0,laureen,3.0,1.0,0.0
2485,district B,cell_1,benoit,1,1.0,1.0,10.0,nanette,2.0,1.0,44.0
2486,district B,cell_1,benoit,1,1.0,1.0,10.0,sheenagh,3.0,1.0,21.0
2487,district B,cell_1,benoit,1,1.0,1.0,10.0,janene,3.0,1.0,13.0
2488,district B,cell_1,benoit,1,1.0,1.0,10.0,oprah,3.0,1.0,10.0
2489,district B,cell_1,jonny,1,1.0,1.0,5.0,jonny,1.0,0.0,34.0
2490,district B,cell_1,jonny,1,1.0,1.0,5.0,jotham,3.0,0.0,7.0
2491,district B,cell_1,jonny,1,1.0,1.0,5.0,lanford,3.0,0.0,2.0
2492,district B,cell_1,jonny,1,1.0,1.0,5.0,martina,2.0,1.0,36.0
2493,district B,cell_1,jonny,1,1.0,1.0,5.0,adrianne,3.0,1.0,10.0
2494,district B,cell_2,lyndon,1,1.0,1.0,4.0,lyndon,1.0,0.0,35.0
2495,district B,cell_2,lyndon,1,1.0,1.0,4.0,rainier,3.0,0.0,1.0
2496,district B,cell_2,lyndon,1,1.0,1.0,4.0,thomasina,2.0,1.0,28.0
2497,district B,cell_2,lyndon,1,1.0,1.0,4.0,keren,3.0,1.0,4.0
2498,district B,cell_2,apollinaire,1,1.0,1.0,5.0,apollinaire,1.0,0.0,34.0
2499,district B,cell_2,apollinaire,1,1.0,1.0,5.0,barney,3.0,0.0,8.0
2500,district B,cell_2,apollinaire,1,1.0,1.0,5.0,bennie,3.0,0.0,0.0
2501,district B,cell_2,apollinaire,1,1.0,1.0,5.0,yvette,2.0,1.0,27.0
2502,district B,cell_2,apollinaire,1,1.0,1.0,5.0,diana,3.0,1.0,5.0
2503,district B,cell_1,noelene,1,1.0,1.0,4.0,cal,5.0,0.0,18.0
2504,district B,cell_1,noelene,1,1.0,1.0,4.0,casimir,5.0,0.0,0.0
2505,district B,cell_1,noelene,1,1.0,1.0,4.0,noelene,1.0,1.0,64.0
2506,district B,cell_1,noelene,1,1.0,1.0,4.0,regan,3.0,1.0,27.0
2507,district B,cell_2,chase,1,1.0,1.0,4.0,chase,1.0,0.0,21.0
